名稱,縣市,鄉鎮市區,WGS_X,WGS_Y
上林山,新北市,瑞芳/貢寮區,121.822338,25.0290831
咬狗山,嘉義縣,阿里山鄉,120.6098261,23.722607
妙高台,新北市,瑞芳/貢寮區,121.580143,25.017004
牡丹路山最高峰,屏東縣,霧台鄉,120.7569257,22.1777259
龍船岩,新北市,瑞芳/貢寮區,121.5969298,25.1005291
大埔山,臺東縣,海端鄉,121.1816221,23.1453081
未命名山峰,臺東縣,海端鄉,121.1729953,23.1467951
三粒半(大粒),新北市,瑞芳/貢寮區,121.4541801,24.9442211
清水石門山,新北市,瑞芳/貢寮區,121.454441,24.9574071
內冷水坑山,新北市,瑞芳/貢寮區,121.4630669,24.9728091
清水二尖山,新北市,瑞芳/貢寮區,121.4688359,24.968634
未命名山峰,屏東縣,霧台鄉,120.831442,22.022642
未命名山峰,屏東縣,霧台鄉,120.8813161,22.0719881
未命名山峰,屏東縣,霧台鄉,120.683604,22.4217691
六禮,屏東縣,霧台鄉,120.8298203,22.428913
福興山南峰,臺中市,和平區,120.985628,24.0217941
大坑山西峰,新北市,瑞芳/貢寮區,121.6014449,25.0153262
未命名山峰,屏東縣,霧台鄉,120.7850641,22.516902
虷子崙,屏東縣,霧台鄉,120.966855,22.5381101
未命名山峰,屏東縣,霧台鄉,120.8832041,22.6228071
未命名山峰,高雄市,桃源區,120.418011,22.808582
未命名山峰,屏東縣,霧台鄉,120.6455361,22.7603971
未命名山峰,高雄市,桃源區,120.644701,22.8282971
未命名山峰,臺東縣,海端鄉,120.7052771,22.8123311
未命名山峰,高雄市,桃源區,120.6476399,22.8750015
未命名山峰,屏東縣,霧台鄉,120.9022213,22.7401387
未命名山峰,屏東縣,霧台鄉,120.3786531,22.7237271
308高地,高雄市,桃源區,120.4422289,22.976003
未命名山峰,高雄市,桃源區,120.5806211,22.9333891
未命名山峰,臺東縣,海端鄉,120.762418,22.9114931
未命名山峰,高雄市,桃源區,120.606438,23.0804742
未命名山峰,高雄市,桃源區,120.6669821,23.0705144
未命名山峰,臺東縣,海端鄉,120.901009,22.8869912
東來山,臺東縣,海端鄉,120.815034,23.0199631
未命名山峰,臺東縣,海端鄉,120.9834921,23.0703902
未命名山峰,臺東縣,海端鄉,120.982482,23.0708552
未命名山峰,臺東縣,海端鄉,121.0357829,22.8976772
未命名山峰,臺東縣,海端鄉,121.2193979,22.9862322
未命名山峰,臺東縣,海端鄉,121.348998,23.0911401
新社東,苗栗縣,泰安鄉,120.8152838,24.2493936
新社,苗栗縣,泰安鄉,120.8133582,24.2510088
新社西,苗栗縣,泰安鄉,120.8060911,24.2403065
大平林山,新北市,瑞芳/貢寮區,121.816658,25.0429671
未命名山峰,高雄市,桃源區,120.485437,22.9717281
唐麻丹山西北峰,臺中市,和平區,120.9646134,24.1658009
三粒半(小粒),新北市,瑞芳/貢寮區,121.4498329,24.9427672
高麗坑山西北峰,新北市,瑞芳/貢寮區,121.552965,24.9690896
未命名山峰,新北市,瑞芳/貢寮區,121.8012919,25.0044559
未命名山峰,新北市,瑞芳/貢寮區,121.8050229,24.9978803
未命名山峰,新北市,瑞芳/貢寮區,121.8044328,24.9897096
未命名山峰,新北市,瑞芳/貢寮區,121.8026893,24.9842444
未命名山峰,新北市,瑞芳/貢寮區,121.8100869,24.9880905
未命名山峰,新北市,瑞芳/貢寮區,121.8102423,24.9934511
未命名山峰,新北市,瑞芳/貢寮區,121.8161943,25.0078735
未命名山峰,新北市,瑞芳/貢寮區,121.820644,24.987279
未命名山峰,新北市,瑞芳/貢寮區,121.823286,24.9831406
未命名山峰,高雄市,桃源區,120.381211,23.2226232
未命名山峰,高雄市,桃源區,120.457497,23.2865542
未命名山峰,臺東縣,海端鄉,120.770373,23.2718359
未命名山峰,高雄市,桃源區,120.4701479,23.3464049
未命名山峰,高雄市,桃源區,120.4984139,23.4069649
脈脈山南峰,臺東縣,海端鄉,120.770278,23.3952271
未命名山峰,臺東縣,海端鄉,120.8510051,23.1263421
戶比屋山,臺東縣,海端鄉,120.8603409,23.127531
未命名山峰,臺東縣,海端鄉,120.8108325,23.1729319
未命名山峰,臺東縣,海端鄉,120.928929,23.1564361
未命名山峰,臺東縣,海端鄉,120.9664765,23.1682272
眉溪山,臺中市,和平區,121.1202716,24.0271387
未命名山峰,臺東縣,海端鄉,121.352787,23.230104
大庄越山,臺東縣,海端鄉,121.3608957,23.244648
未命名山峰,臺東縣,海端鄉,121.4103888,23.2859321
未命名山峰,臺東縣,海端鄉,121.3596871,23.2527091
未命名山峰,臺東縣,海端鄉,121.400078,23.2377681
未命名山峰,臺東縣,海端鄉,121.255148,23.1477391
未命名山峰,臺東縣,海端鄉,120.9482531,23.4043401
未命名山峰,臺東縣,海端鄉,121.135427,23.1940991
未命名山峰,臺東縣,海端鄉,121.0955433,23.1584401
未命名山峰,臺東縣,海端鄉,121.009501,23.1409161
未命名山峰,臺東縣,海端鄉,120.8571056,23.2805771
未命名山峰,高雄市,桃源區,120.6691189,23.4831331
未命名山峰,嘉義縣,阿里山鄉,120.5146239,23.5620051
東山寮山,嘉義縣,阿里山鄉,120.6936607,23.6321545
未命名山峰,花蓮縣,秀林鄉,121.3588956,23.6043081
貓公山北峰,花蓮縣,秀林鄉,121.5220149,23.5853491
貓公越山,花蓮縣,秀林鄉,121.4804219,23.6383061
八甲寮山,高雄市,桃源區,120.3525263,22.9194744
未命名山峰,高雄市,桃源區,120.5088401,23.4753093
未命名山峰,嘉義縣,阿里山鄉,120.5813499,23.582051
未命名山峰,嘉義縣,阿里山鄉,120.4165659,23.8168601
未命名山峰,嘉義縣,阿里山鄉,120.7464759,23.7252201
南鳳凰山,花蓮縣,秀林鄉,120.8075879,23.6709881
未命名山峰,花蓮縣,秀林鄉,120.8066419,23.6826491
姑姑山,花蓮縣,秀林鄉,120.976058,23.8082171
未命名山峰,花蓮縣,秀林鄉,120.9550949,23.8214051
三望山最高峰,花蓮縣,秀林鄉,121.5094343,23.649599
未命名山峰,花蓮縣,秀林鄉,121.2360789,23.7244821
未命名山峰,花蓮縣,秀林鄉,121.3940228,23.7993521
未命名山峰,花蓮縣,秀林鄉,121.5321208,23.830441
尖棟山,新北市,瑞芳/貢寮區,121.4050942,24.9990162
未命名山峰,花蓮縣,秀林鄉,120.8645225,23.5491809
頭社山主峰,花蓮縣,秀林鄉,120.9123761,23.8293032
新武界山,花蓮縣,秀林鄉,121.057756,23.9109821
未命名山峰,花蓮縣,秀林鄉,121.4047908,23.8050051
北萬大山主峰,花蓮縣,秀林鄉,121.168263,23.9819951
未命名山峰,花蓮縣,秀林鄉,121.1738079,23.9923371
未命名山峰,南投縣,仁愛鄉,121.2855159,24.041658
未命名山峰,花蓮縣,秀林鄉,121.447539,23.9275891
未命名山峰,花蓮縣,秀林鄉,121.477083,23.9324831
未命名山峰,臺中市,和平區,120.9162659,24.065694
未命名山峰,臺中市,和平區,120.930527,24.067146
未命名山峰,臺中市,和平區,121.0183929,24.0260424
中央東眼山東南峰,臺中市,和平區,121.1240426,24.0564255
東埔國小後山,花蓮縣,秀林鄉,120.9248753,23.5640169
未命名山峰,花蓮縣,秀林鄉,120.9800262,23.777082
五叉崙山西,花蓮縣,秀林鄉,120.8220358,23.618723
未命名山峰,高雄市,桃源區,120.3945669,22.8054581
廍子坑山南峰,苗栗縣,泰安鄉,120.75042,24.1526961
未命名山峰,苗栗縣,泰安鄉,120.768068,24.3692461
未命名山峰,苗栗縣,泰安鄉,120.8561721,24.142293
稍來坑山,苗栗縣,泰安鄉,120.8941141,24.197155
打鐵坑山北北峰,臺中市,和平區,120.90117,24.1861841
未命名山峰,苗栗縣,泰安鄉,120.872808,24.231007
麻竹坑頭山北峰,苗栗縣,泰安鄉,120.864058,24.2106441
未命名山峰,苗栗縣,泰安鄉,120.889324,24.3168411
未命名山峰,苗栗縣,泰安鄉,120.882383,24.3380091
未命名山峰,苗栗縣,泰安鄉,120.8846971,24.3355651
未命名山峰,臺中市,和平區,120.9238329,24.2855871
未命名山峰,臺中市,和平區,120.909893,24.3153861
未命名山峰,臺中市,和平區,120.909329,24.3286821
未命名山峰,臺中市,和平區,120.90528,24.3253571
未命名山峰,臺中市,和平區,120.977128,24.2891841
未命名山峰,臺中市,和平區,121.0708521,24.1511411
未命名山峰,臺中市,和平區,121.060869,24.1954131
未命名山峰,臺中市,和平區,121.0261061,24.2739291
雙澎山,新北市,瑞芳/貢寮區,121.8060282,25.1471702
穩凍山,高雄市,桃源區,120.5218852,23.2881722
穩凍山最高點,高雄市,桃源區,120.52215,23.2885645
神農山,高雄市,桃源區,120.522389,23.2858061
未命名山峰,苗栗縣,泰安鄉,120.732282,24.3792341
未命名山峰,南投縣,仁愛鄉,121.4646481,24.1593559
未命名山峰,南投縣,仁愛鄉,121.5583541,24.2232921
蘇魯山,苗栗縣,泰安鄉,120.887047,24.3637201
未命名山峰,苗栗縣,泰安鄉,120.8008145,24.4068479
鯉魚石下山,苗栗縣,泰安鄉,120.8202911,24.4237061
碑頭坑山,苗栗縣,泰安鄉,120.801379,24.4404111
未命名山峰,臺中市,和平區,120.9352065,24.3563131
未命名山峰,臺中市,和平區,120.925437,24.3691171
千兩山南峰,臺中市,和平區,120.9501967,24.3668006
未命名山峰,臺中市,和平區,120.9304691,24.3745441
未命名山峰,臺中市,和平區,121.0380631,24.3651131
未命名山峰,桃園市,復興區,121.0875847,24.7222807
未命名山峰,南投縣,仁愛鄉,121.3243739,24.4053681
未命名山峰,南投縣,仁愛鄉,121.354388,24.4398621
未命名山峰,南投縣,仁愛鄉,121.468692,24.4366391
未命名山峰,南投縣,仁愛鄉,121.6424311,24.2972981
未命名山峰,南投縣,仁愛鄉,121.757249,24.3758151
新路坑山北峰,新北市,淡水/三芝區,121.336491,25.0098121
木子山,高雄市,桃源區,120.3929485,22.8218056
未命名山峰,臺東縣,海端鄉,121.4215569,23.1263106
下崁頭,嘉義縣,阿里山鄉,120.7585864,23.7283802
內轆山,嘉義縣,阿里山鄉,120.7107822,23.9461185
簡寮,嘉義縣,阿里山鄉,120.6971479,23.9274736
半山,嘉義縣,阿里山鄉,120.6689842,23.9199833
南投台,嘉義縣,阿里山鄉,120.6352477,23.9435446
林子頭,嘉義縣,阿里山鄉,120.6783424,23.9757244
番子田總督府,苗栗縣,泰安鄉,120.6814384,24.0017854
下茄荖,苗栗縣,泰安鄉,120.646295,24.0203332
北勢湳,嘉義縣,阿里山鄉,120.7164802,23.9926534
竹城子,嘉義縣,阿里山鄉,120.7410981,23.9702123
頂城,嘉義縣,阿里山鄉,120.7584047,23.9728218
大丘園,嘉義縣,阿里山鄉,120.7534374,23.9282809
番子田,苗栗縣,泰安鄉,120.6829797,24.0015917
平林橋南,嘉義縣,阿里山鄉,120.7537756,23.980071
雙子山,花蓮縣,秀林鄉,121.1509362,23.8401415
南雙頭山東峰,臺東縣,海端鄉,121.0151875,23.34637
大分富士山,臺東縣,海端鄉,121.0325857,23.3339645
卑南主山西北峰,臺東縣,海端鄉,120.8650186,23.0619835
虎形山,苗栗縣,泰安鄉,120.706409,24.4783141
麻園坑口山,桃園市,復興區,120.7861449,24.5895301
未命名山峰,桃園市,復興區,120.7712601,24.5610371
未命名山峰,臺中市,和平區,120.904932,24.4591352
未命名山峰,苗栗縣,泰安鄉,120.8916091,24.4506531
未命名山峰,苗栗縣,泰安鄉,120.896013,24.4570442
未命名山峰,苗栗縣,泰安鄉,120.883552,24.4535652
未命名山峰,桃園市,復興區,120.885917,24.5120401
橫龍山北峰,臺中市,和平區,120.964094,24.4861211
未命名山峰,臺中市,和平區,120.998281,24.4857651
未命名山峰,臺中市,和平區,120.988287,24.4821971
未命名山峰,桃園市,復興區,120.9033411,24.5034181
未命名山峰,桃園市,復興區,120.9081641,24.5074591
未命名山峰,桃園市,復興區,120.907552,24.5055511
未命名山峰,桃園市,復興區,120.9327871,24.5175491
仙山東南峰,桃園市,復興區,120.955585,24.5397471
仙山南前峰,桃園市,復興區,120.9518409,24.5325621
可那部山,臺東縣,海端鄉,120.752844,23.2285304
未命名山峰,桃園市,復興區,121.021342,24.5025991
未命名山峰,臺中市,和平區,121.111701,24.4804921
未命名山峰,桃園市,復興區,121.067112,24.5196981
未命名山峰,桃園市,復興區,120.981767,24.581411
大屋坑山北峰,桃園市,復興區,120.980299,24.5978221
未命名山峰,桃園市,復興區,121.146628,24.5643051
1818峰,桃園市,復興區,121.152789,24.5647321
高橋山,桃園市,復興區,121.1710291,24.5665138
未命名山峰,桃園市,復興區,121.167901,24.5631731
未命名山峰,南投縣,仁愛鄉,121.3209121,24.4486341
未命名山峰,南投縣,仁愛鄉,121.3409931,24.4806461
未命名山峰,南投縣,仁愛鄉,121.361727,24.4904651
未命名山峰,南投縣,仁愛鄉,121.3671908,24.4550551
未命名山峰,新北市,烏來區,121.3552004,24.5508092
未命名山峰,南投縣,仁愛鄉,121.656608,24.4506161
下銅山前峰,宜蘭縣,大同鄉,121.684382,24.5011711
未命名山峰,南投縣,仁愛鄉,121.826949,24.4713281
未命名山峰,宜蘭縣,大同鄉,121.748156,24.5847181
百川山東南峰,臺中市,和平區,121.0061823,24.2963871
大南坑山,苗栗縣,泰安鄉,120.8883787,24.2299362
大南坑山主峰,苗栗縣,泰安鄉,120.889244,24.2303313
張大人營,苗栗縣,泰安鄉,120.8551061,24.1432745
北眉溪山,臺中市,和平區,121.1151917,24.0369542
白毛山北峰,臺中市,和平區,120.9235579,24.1679902
恒光橋崙,新北市,瑞芳/貢寮區,121.5674832,24.9796532
北松鶴山,臺中市,和平區,120.9744912,24.1787264
上谷關山南南峰,臺中市,和平區,121.0163916,24.2048754
上谷關山南峰,臺中市,和平區,121.0159979,24.2061522
十文溪山,臺中市,和平區,120.9889513,24.1936131
未命名山峰,桃園市,復興區,120.8637591,24.6432041
未命名山峰,桃園市,復興區,120.9494761,24.6076101
未命名山峰,桃園市,復興區,120.9992371,24.6547911
玖玖山,桃園市,復興區,121.013987,24.6418431
未命名山峰,桃園市,復興區,121.041282,24.6545441
大隘山,桃園市,復興區,121.086733,24.6325471
未命名山峰,桃園市,復興區,121.0958491,24.6442831
未命名山峰,桃園市,復興區,121.113899,24.6512761
未命名山峰,桃園市,復興區,121.1103049,24.6494291
未命名山峰,桃園市,復興區,121.171175,24.6486291
未命名山峰,桃園市,復興區,121.0628201,24.6556071
未命名山峰,桃園市,復興區,121.0752641,24.7043311
未命名山峰,桃園市,復興區,121.114897,24.6830211
未命名山峰,桃園市,復興區,121.1423831,24.7243161
未命名山峰,桃園市,復興區,121.1383671,24.7364761
未命名山峰,桃園市,復興區,121.137541,24.7240621
未命名山峰,新北市,瑞芳/貢寮區,121.860137,24.9711831
未命名山峰,新北市,烏來區,121.412918,24.6420861
未命名山峰,新北市,烏來區,121.239218,24.7031752
未命名山峰,新北市,烏來區,121.2379811,24.7048471
未命名山峰,新北市,烏來區,121.235437,24.7296121
未命名山峰,新北市,烏來區,121.2337299,24.7326741
未命名山峰,新北市,烏來區,121.4430011,24.6580521
未命名山峰,新北市,烏來區,121.4297724,24.6603401
未命名山峰,新北市,烏來區,121.476883,24.6266811
未命名山峰,宜蘭縣,大同鄉,121.6536251,24.7069281
未命名山峰,宜蘭縣,大同鄉,121.6483679,24.7204221
雙溪口山,宜蘭縣,大同鄉,121.617798,24.7516001
未命名山峰,宜蘭縣,大同鄉,121.7001751,24.7992911
未命名山峰,宜蘭縣,大同鄉,121.771411,24.6140321
十三分山,宜蘭縣,大同鄉,121.7631519,24.6076411
未命名山峰,新北市,淡水/三芝區,121.0639299,24.8144021
未命名山峰,桃園市,復興區,121.1557409,24.762573
未命名山峰,桃園市,復興區,121.157413,24.7630711
未命名山峰,新北市,淡水/三芝區,121.127193,24.8207761
未命名山峰,桃園市,復興區,121.1391839,24.7941641
頭寮山,新北市,淡水/三芝區,121.2969817,24.8345929
未命名山峰,新北市,淡水/三芝區,121.3107419,24.84174
未命名山峰,新北市,淡水/三芝區,121.309818,24.8620091
娘子坑山,新北市,淡水/三芝區,121.309916,24.9016721
未命名山峰,新北市,瑞芳/貢寮區,121.8413936,24.9849112
未命名山峰,新北市,瑞芳/貢寮區,121.8326091,24.9724676
尖頭山,新北市,瑞芳/貢寮區,121.5981968,25.0218402
未命名山峰,新北市,瑞芳/貢寮區,121.400291,24.8914971
未命名山峰,新北市,瑞芳/貢寮區,121.423513,24.9014821
未命名山峰,新北市,瑞芳/貢寮區,121.412126,24.9218952
未命名山峰,新北市,瑞芳/貢寮區,121.408644,24.9200439
未命名山峰,新北市,瑞芳/貢寮區,121.459466,24.8289761
未命名山峰,新北市,瑞芳/貢寮區,121.4413441,24.8815741
未命名山峰,宜蘭縣,大同鄉,121.6567,24.7795821
未命名山峰,新北市,瑞芳/貢寮區,121.54835,24.8276991
未命名山峰,新北市,瑞芳/貢寮區,121.5286831,24.8535591
未命名山峰,新北市,瑞芳/貢寮區,121.4610551,24.9281242
未命名山峰,新北市,瑞芳/貢寮區,121.478593,24.9190761
未命名山峰,新北市,瑞芳/貢寮區,121.586751,24.9019931
未命名山峰,新北市,瑞芳/貢寮區,121.63258,24.9055221
未命名山峰,新北市,瑞芳/貢寮區,121.4704161,24.8762821
未命名山峰,新北市,瑞芳/貢寮區,121.6055102,24.935201
五峰旗山,新北市,瑞芳/貢寮區,121.7544181,24.8466231
未命名山峰,新北市,瑞芳/貢寮區,121.7879391,24.8613771
未命名山峰,新北市,瑞芳/貢寮區,121.645025,24.9080991
未命名山峰,新北市,瑞芳/貢寮區,121.6314851,24.9173091
仁里坂山,新北市,瑞芳/貢寮區,121.67919,24.9246851
未命名山峰,新北市,瑞芳/貢寮區,121.6610271,24.9252041
倒吊嶺東峰,新北市,瑞芳/貢寮區,121.6974301,24.9052991
未命名山峰,新北市,瑞芳/貢寮區,121.7182781,24.9001621
未命名山峰,新北市,瑞芳/貢寮區,121.723496,24.9175481
未命名山峰,新北市,瑞芳/貢寮區,121.7300611,24.9195641
未命名山峰,新北市,瑞芳/貢寮區,121.740444,24.8893271
磨碧潭山,新北市,瑞芳/貢寮區,121.734427,24.8824541
未命名山峰,新北市,瑞芳/貢寮區,121.740859,24.9092551
未命名山峰,新北市,瑞芳/貢寮區,121.737488,24.9148001
未命名山峰,新北市,瑞芳/貢寮區,121.742104,24.9179551
未命名山峰,新北市,瑞芳/貢寮區,121.812228,24.9255501
未命名山峰,新北市,瑞芳/貢寮區,121.8517331,24.8974721
阿泉坑山東南峰,新北市,瑞芳/貢寮區,121.567489,24.9733711
未命名山峰,新北市,瑞芳/貢寮區,121.6069137,25.037742
虎寮潭山南峰,新北市,瑞芳/貢寮區,121.7527002,24.9460212
未命名山峰,高雄市,桃源區,120.3624706,23.0874882
未命名山峰,新北市,瑞芳/貢寮區,121.7221481,24.9824671
未命名山峰,新北市,瑞芳/貢寮區,121.6711351,24.9917492
未命名山峰,新北市,瑞芳/貢寮區,121.7179151,25.0075551
未命名山峰,新北市,瑞芳/貢寮區,121.7211529,25.0088461
